school_osm_id,school_osm_type,school_name,place_osm_id,place_admin_level,place_place,place_name,lon,lat,bbox
379207569,way,Школа № 17,-3629362,6,city,Барановичи,26.069981191219146,53.13510937064309,"26.068413899999996,53.13402459909313,26.0714422,53.13621059909321"
379207569,way,Школа № 17,-59189,4,,Брестская область,26.069981191219146,53.13510937064309,"26.068413899999996,53.13402459909313,26.0714422,53.13621059909321"
379207569,way,Школа № 17,-59065,2,,Беларусь,26.069981191219146,53.13510937064309,"26.068413899999996,53.13402459909313,26.0714422,53.13621059909321"
379355299,way,СШ №40,-59202,9,,Ленинский район,27.59274647413073,53.88628277497306,"27.5916407,53.88544879916692,27.593655699999996,53.887337299167235"
379355299,way,СШ №40,-59195,4,city,Минск,27.59274647413073,53.88628277497306,"27.5916407,53.88544879916692,27.593655699999996,53.887337299167235"
379355299,way,СШ №40,-59065,2,,Беларусь,27.59274647413073,53.88628277497306,"27.5916407,53.88544879916692,27.593655699999996,53.887337299167235"
379355305,way,Музыкальная школа №18,-59202,9,,Ленинский район,27.58601507318689,53.88796777645481,"27.585629,53.88772049916728,27.586378799999995,53.88822449916734"
379355305,way,Музыкальная школа №18,-59195,4,city,Минск,27.58601507318689,53.88796777645481,"27.585629,53.88772049916728,27.586378799999995,53.88822449916734"
379355305,way,Музыкальная школа №18,-59065,2,,Беларусь,27.58601507318689,53.88796777645481,"27.585629,53.88772049916728,27.586378799999995,53.88822449916734"
379392427,way,Гимназия №42,-59249,9,,Центральный район,27.55548932917226,53.90041174706584,"27.556421,53.90090639916928,27.554645,53.89991109916912"
